[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[09:28:27 | 06-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x21a7fc2b2a7bc86ca45bc457f7c745d8cb4958b4b645294fb96ac8899f7878ce
[09:31:30 | 06-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:31:33 | 06-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:27:50 | 07-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7ce64ba9cdc938b9473474bb55666ccc2b62dfbb32a564111e8465a1d845f0f0
[09:30:53 | 07-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:30:56 | 07-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:24:41 | 08-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x121928bd1eec0543547ad88836cb82d97f7fec154963a3afba9b08917b07bf38
[09:27:43 | 08-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:27:46 | 08-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:25:25 | 09-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x707792961ff36b580f2a0b746486896e8fb863286c63262f8ae217898922e497
[09:28:29 | 09-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:28:32 | 09-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:25:02 | 10-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8578cb0898067d8f58a85b6abbd506ae5fe33812864043e633d1ee0139d1a846
[09:28:05 | 10-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:28:08 | 10-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:25:15 | 11-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0a9b19081fcba62caede4b5ffa771aa15ec21f201ca32cb3b1c8086f0293421a
[09:28:18 | 11-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:28:21 | 11-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:22:14 | 12-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6fd1e586d24a5f3e80a5d782b5675c97768d8f6ec4c0c9921726d0666b88821f
[09:25:19 | 12-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:25:23 | 12-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[10:42:13 | 13-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb6a56b36acdeb00560f49ea23aeb11fbab01397fee7030bd115994bf47dcb4c6
[10:45:18 | 13-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[10:45:22 | 13-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:36:38 | 14-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xacc496e6279852299e7a40fbfb0e894fe87b3e241c6a4c29cc05c64af1a01d40
[09:39:42 | 14-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:39:45 | 14-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:28:00 | 15-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x951794aced88e1c64969c78d77f426ecd36d1c8a21c60a0d485be8cdf3cb0592
[09:31:03 | 15-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:31:07 | 15-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:27:50 | 16-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8d9eb08690a5cae828098c6c1c744c1d84cec4f650e9bcc93ac6c56746d56d50
[09:30:53 | 16-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:30:57 | 16-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:26:38 | 17-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe37980296586382113036206021c815375e7808ded678ca69004c0f72bc5e25f
[09:29:41 | 17-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:29:44 | 17-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:23:39 | 18-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xaff312a0ce82cf44ad103e40439c7fd62786f789663e01fbfa2cc23156880319
[09:26:43 | 18-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:26:46 | 18-04-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:21:01 | 19-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9136d054ae8f6f22dda953c6ea20c09c235fc19057eaf4a90819d10f117b7f29
[09:24:04 | 19-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:24:07 | 19-04-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:38:28 | 20-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3de36937f66524c0f5e2376431a46d78621b4d259898e50d7935ea4a1637889a
[09:41:31 | 20-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:41:34 | 20-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:39:25 | 21-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd31a382c888b5612c7124274d196597e7afac62959fb39bbfd2f3e15193e0292
[09:42:29 | 21-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:42:32 | 21-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:26:49 | 22-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5ffc075edb16a6095fb337089cb6d0ac3ce71a21366c71d7073a70284b301e5a
[09:29:52 | 22-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:29:55 | 22-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:27:25 | 23-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9e807e53e19d4347f0156c8904e076e642ef814d0c951d5f11eb297a4a40dbe4
[09:30:28 | 23-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:30:31 | 23-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:28:38 | 24-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xfe6a57572e3c3a2d09e9740335c8a70bfd0c62f7f1589ff38a7bddf5ca9914bf
[09:31:42 | 24-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:31:45 | 24-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:29:15 | 25-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9b0cd5e790429596572a4935cb214cdbe9b115b8688982e1bca7c4c158bf79fa
[09:32:18 | 25-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:32:21 | 25-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:23:40 | 26-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf80b411f8acfefe594eda405112e7c354906388e42d3c02c16a14411139677da
[09:26:43 | 26-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:26:46 | 26-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:39:13 | 27-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6ce849bb681171b33289ab8c93a4c3265f64c0e111861850eff91c7b555cf171
[09:42:16 | 27-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:42:19 | 27-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:40:01 | 28-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9923446f33b2f8afacd8c40e7ee36dd6eaa29f4493106d0f30d4108d721f5ca2
[09:43:04 | 28-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:43:07 | 28-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:36:04 | 29-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x321846bdce876ada5c0d034d307967399d35692df174b4e0dbab71bc93411e69
[09:39:07 | 29-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:39:10 | 29-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:28:40 | 30-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe39ca4230dbfa601207df74be1d9d9c6dedb1585140e4b7678b047b3883dbe7c
[09:31:43 | 30-04-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:31:46 | 30-04-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:45:40 | 01-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc1df0d782600daff0bbf45d6e0d7c17aead773131aca9c9dca3e69af736b4be0
[09:48:43 | 01-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:48:46 | 01-05-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:37:01 | 02-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd16194cbee98202e8e853706d8e3ee3d596c47097cdea41a85fb41cd9b8e8381
[09:40:04 | 02-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:40:07 | 02-05-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:26:27 | 03-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x338b705f59e7bc3f6274344f42ef011df16e82330e769511e83ac5a0a4fd4bf7
[09:29:30 | 03-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:29:34 | 03-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:45:15 | 04-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa5e79ad9f99ada0859944d738a58c4ec6d995b2ff43d536358191795c63e17f5
[09:48:19 | 04-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:48:22 | 04-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:42:14 | 05-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1bb077805b222889a9bccf56f8e3f24a5a237e3d89aa747b4fbc00fa3c514392
[09:45:17 | 05-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:45:20 | 05-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:37:51 | 06-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc2692234736c31e4c838996aa6db4f0c01f2693ec838eef3620ed5eb5a6489ee
[09:40:54 | 06-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:40:57 | 06-05-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:39:25 | 07-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x63bbc11bf2f6d410de4afdcc49a9a9e90604033ec0fc17a2e2adca14278762f0
[09:42:28 | 07-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:42:31 | 07-05-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:40:01 | 08-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x473901ecb3b0056ed29704d8ee203a4f4f30eab2390b7e11149e7efa8997e9cb
[09:43:04 | 08-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:43:07 | 08-05-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:38:51 | 09-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7f5e0788e4c5c114713522ae3601ceb37c2e73fed070f48b0db9878265b11dbc
[09:41:54 | 09-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:41:57 | 09-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:26:40 | 10-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7767f86160c7d6b1f61b4e5b15fd6d097e766433e24a7170c0d08138d2240183
[09:29:43 | 10-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:29:47 | 10-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:43:27 | 11-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb3adbc24f1911cf4f366071995fa91551a1286549ee3c0c86ad85f47762e367c
[09:46:30 | 11-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:46:33 | 11-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:43:15 | 12-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x897ba146f0f03562ca0d7d244af088676b698365208956e872e6e6c81e50a90d
[09:46:18 | 12-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:46:21 | 12-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:41:16 | 13-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x61f51dabe5d8a05428886c69f0be2619559f595a9a6cacec710891000bad51ac
[09:44:19 | 13-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:44:22 | 13-05-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:39:29 | 14-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8c092180bab9817a600afe7e1f07c56697d9c9d5ad7f813642f21aa7764e56d1
[09:42:32 | 14-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:42:35 | 14-05-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:38:26 | 15-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xcc812098781022f3ae3c83a6b13026632c8350ef4467de68afa7b57838667a7e
[09:41:29 | 15-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:41:32 | 15-05-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:41:04 | 16-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xadeba4dde8112d91d4f9de4636e7ab7cf0df10b2aced07ef4fc5780022c7096c
[09:44:07 | 16-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:44:10 | 16-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:35:51 | 17-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1763bbe6443dcdbafe7e19ad174964e125806cbb1794e29b65e13b4c14507539
[09:38:54 | 17-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:38:57 | 17-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:46:28 | 18-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe6334da8043ab04e6df59e11e6b062a855c4b2f596528c1dc5bf1fe720916a7b
[09:49:31 | 18-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:49:34 | 18-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:46:01 | 19-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x42fb1950209d1820f1b79a8ec1fca53480a0a5ec1c1c432fcaaf38c114333541
[09:49:04 | 19-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:49:07 | 19-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:41:30 | 20-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3e079cf5eeb2f91299a78d29913fbf877215b8b5279bd79a4bc87112e3fee3a6
[09:44:34 | 20-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:44:37 | 20-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:41:13 | 21-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8141e6bc3c698cc0a15b3a49c153eb85ebd313d66f32ffc5424e27f685e79711
[09:44:16 | 21-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:44:20 | 21-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:40:39 | 22-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x252581d4ee46d22fab6a05258936466e187e4ef32687e22bcfa1ac045d49001f
[09:43:42 | 22-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:43:45 | 22-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:40:28 | 23-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3ef8d7004b589c53049b1e8f3dccf48a3a40869ba69469dcf37e2d93f9b7096c
[09:43:31 | 23-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:43:34 | 23-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:28:02 | 24-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6264160f1723a339870828738b7ab7d606616e876f4bbed6ac427263a5030aec
[09:31:05 | 24-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:31:08 | 24-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:48:37 | 25-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2f37d1308dd6aeaf91201019f15be0d2e136205f2f12ef92eab3ea14fc90ff6a
[09:51:40 | 25-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:51:43 | 25-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:45:14 | 26-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xcdcb519e85bb6fc9e71fef2f4e1d91a63252265c653e4ea32a059931ca43639b
[09:48:17 | 26-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:48:20 | 26-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:40:02 | 27-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2cd41f75ec11e9faaa3e5416494c1161fd10cf2bfea5e98d2b9d73d4019463f1
[09:43:05 | 27-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:43:08 | 27-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:42:03 | 28-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0bfe57c861e7f3e81a628135b9dc502aec4c749738b92a29194888eb39260037
[09:45:06 | 28-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:45:09 | 28-05-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:42:02 | 29-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe583b9763fe3641a26e3216857ea693b154126fe5faea90fc22a4f69e6fa4cd8
[09:45:05 | 29-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:45:08 | 29-05-2025] Bridge Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
Error:
[09:40:16 | 30-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x374a1ebd6bd8f799d1cde8c64d2b8107cf06f4c4310b868bb0f2305a6dd6a350
[09:43:19 | 30-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:43:22 | 30-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:37:51 | 31-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x364d30171b06bbf283c7848d86b48bfe0b4d046bf6ffa6c9733ee5fa550e2350
[09:40:54 | 31-05-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:40:57 | 31-05-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[10:00:39 | 01-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9efd7b44afd509625752dbbdf34bdeabe69e920db9a7c0778c98e51112aa0570
[10:03:43 | 01-06-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[10:03:46 | 01-06-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:48:25 | 02-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2421ad0322cfbd29853a2d42f01726aa78aa5eb60fffda2613ba0e076195fcdc
[09:51:28 | 02-06-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:51:31 | 02-06-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:44:01 | 03-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x164f9f9a290c8db056a747c7fbb97f7b03c1d7d90edb4e590780b265d16b7f83
[09:47:04 | 03-06-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:47:07 | 03-06-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:44:25 | 04-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x52ed8ae9b668e2ca5e6ecbbfcb24ee5b4369cc32ce7d4ea3cab31c9d7207e535
[09:47:29 | 04-06-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:47:32 | 04-06-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:43:41 | 05-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xec6f2941a3e46c51aa4fabdf18479ab2c819dc095c59f325d5003a11364f7b74
[09:46:44 | 05-06-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:46:47 | 05-06-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:43:27 | 06-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x27c49d7f51a02f8bd401949cb59634201ec195df12c3a791608b07efc827ec05
[09:46:30 | 06-06-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:46:33 | 06-06-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:41:02 | 07-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x863a0730e301d5fb8c01c9f1dc73eba302965388257f88913b74b78e5d3877f3
[09:44:06 | 07-06-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
[09:44:09 | 07-06-2025] Bridge Task successful for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93
Error:
[09:52:16 | 08-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x890a445bf1cc0f0692dded86bd92b35e5216611489a4e3d79bb57c14ec1e7792
[09:55:19 | 08-06-2025] Transfer Task failed for 0x897FbD68716EE068DB7FFCB8E42db1C10c18cC93: Request failed with status code 400
